ID,STANAME,LAT,LON,COMID,GRP,COMID.DUP,eco3,ecos3.NA,AggEco,npdes,fwwd,strg,devl,cndp,wy1990,wy1991,wy1992,wy1993,wy1994,wy1995,wy1996,wy1997,wy1998,wy1999,wy2000,wy2001,wy2002,wy2003,wy2004,wy2005,wy2006,wy2007,wy2008,wy2009,wy2010,wy2011,wy2012,wy2013,wy2014,wy2015,wy2016,wy2017,wy2018
T09086970,"EAST ELK CREEK AB BOILER CREEK NR NEW CASTLE, CO",39.6680364,-107.5250561,3175164,g3,FALSE,21,6.2.14,WestMnts,0,20.06,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09107000,"TAYLOR RIVER AT TAYLOR PARK, CO.",38.860271,-106.566697,1333022,g2,FALSE,21,6.2.14,WestMnts,0,10.42,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09111500,"SLATE RIVER NEAR CRESTED BUTTE, CO",38.8697146,-106.969489,1332938,g3,FALSE,21,6.2.14,WestMnts,0.71,10.46,0,0.58,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
T09113100,"CASTLE CREEK ABOVE MOUTH NEAR BALDWIN, CO",38.76916079,-107.084493,3251281,g3,FALSE,21,6.2.14,WestMnts,0,10.46,0,0,0.02,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09132940,"HUBBARD CREEK ABOVE IRON POINT GULCH NR BOWIE, CO",38.98249,-107.53172,1337108,g2,FALSE,21,6.2.14,WestMnts,0,76.32,0,0,17.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09182000,"CASTLE CREEK ABOVE DIVERSIONS, NEAR MOAB, UTAH",38.592764,-109.265671,3379021,g2,FALSE,21,6.2.14,WestMnts,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09182200,"CASTLE CREEK BELOW CASTLETON NEAR MOAB, UT",38.6124849,-109.332338,3378693,g3,FALSE,21,6.2.14,WestMnts,0,0.39,0,0.05,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09183000,"COURTHOUSE WASH NEAR MOAB, UTAH",38.612759,-109.57984,3378695,g2,FALSE,20,10.1.6,WestXeric,0,0.39,130,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09183500,"MILL CREEK AT SHELEY TUNNEL, NEAR MOAB, UT.",38.48304,-109.404004,3380913,g2,FALSE,21,6.2.14,WestMnts,0,0.63,27,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09185500,"HATCH WASH NEAR LA SAL, UTAH",38.24332,-109.440114,3379839,g2,FALSE,20,10.1.6,WestXeric,0,0.75,1200,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09196500,"PINE CREEK ABOVE FREMONT LAKE, WY",43.030502,-109.770153,18325008,g2,FALSE,17,6.2.10,WestMnts,0,6.88,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T09203000,"EAST FORK RIVER NEAR BIG SANDY, WYO.",42.6725,-109.421667,18331648,g2,FALSE,17,6.2.10,WestMnts,0,6.88,563,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09204000,"SILVER CREEK NEAR BIG SANDY, WY",42.743611,-109.510833,18331610,g2,FALSE,17,6.2.10,WestMnts,0,6.88,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09208000,"LA BARGE CR NR LA BARGE MEADOWS RANGER STA, WY",42.506944,-110.674722,18350063,g2,FALSE,17,6.2.10,WestMnts,0,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09210500,"FONTENELLE C NR HERSCHLER RANCH, NR FONTENELLE, WY",42.096053,-110.416556,18354249,g2,FALSE,17,6.2.10,WestMnts,0,6.76,0,0,1.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09217900,"BLACKS FORK NEAR ROBERTSON, WY",40.959113,-110.580166,3199586,g2,FALSE,19,6.2.13,WestMnts,0,6.82,380,0.03,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T09220500,"WEST FORK OF SMITH FORK NEAR ROBERTSON, WY",41.022169,-110.479329,3197084,g2,FALSE,19,6.2.13,WestMnts,0,8.11,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09223000,"HAMS FORK BELOW POLE CREEK, NEAR FRONTIER, WY",42.110494,-110.709621,3192546,g2,FALSE,17,6.2.10,WestMnts,0,6.76,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T09226500,"MIDDLE FORK BEAVER CREEK NEAR LONETREE, WYO.",40.944393,-110.179321,10037944,g2,FALSE,19,6.2.13,WestMnts,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09235600,"POT CREEK ABOVE DIVERSIONS, NEAR VERNAL, UTAH",40.768015,-109.319022,10039990,g2,FALSE,19,6.2.13,WestMnts,0,5.93,0,0.05,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09245000,"ELKHEAD CREEK NEAR ELKHEAD, CO.",40.669694,-107.285059,1352988,g2,FALSE,21,6.2.14,WestMnts,0,16.14,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09249750,"WILLIAMS FORK AT MOUTH, NEAR HAMILTON, CO.",40.43719419,-107.6478456,1355302,g3,FALSE,21,6.2.14,WestMnts,0,10.45,1157,0.12,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09258050,"Muddy Creek above Olson Draw, near Dad, WY",41.4783333,-107.6025,18272094,g3,FALSE,21,6.2.14,WestMnts,0,5.62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
T09268500,"NORTH FORK OF DRY FORK NEAR DRY FORK, UTAH",40.642733,-109.810982,1393667,g2,FALSE,19,6.2.13,WestMnts,0,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09268900,"BROWNIE CANYON ABOVE SINKS, NR DRY FORK, UTAH",40.659401,-109.750981,1393665,g2,FALSE,19,6.2.13,WestMnts,0,6.12,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09276000,"WOLF CREEK ABOVE RHOADES CANYON NEAR HANNA, UT",40.471056,-110.918775,11979703,g2,FALSE,19,6.2.13,WestMnts,0,10.9,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09278500,"ROCK CREEK NEAR HANNA, UTAH",40.545501,-110.656274,11976937,g2,FALSE,19,6.2.13,WestMnts,0,7.42,33123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09280400,HOBBLE CREEK AT DANIELS SUMMIT NEAR WALLSBURG UT,40.298289,-111.265173,11965385,g2,FALSE,19,6.2.13,WestMnts,0,11.26,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09288150,"W F AVINTAQUIN CREEK NR FRUITLAND, UTAH",39.993014,-110.81488,11968873,g2,FALSE,19,6.2.13,WestMnts,0,10.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09288900,"SOWERS CREEK NEAR DUCHESNE, UTAH",39.989406,-110.459876,11986903,g2,FALSE,20,10.1.6,WestXeric,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09298000,"FARM CREEK NEAR WHITEROCKS, UTAH",40.567454,-109.961541,11978295,g2,FALSE,19,6.2.13,WestMnts,0,7.07,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09302450,"LOST CREEK NEAR BUFORD, CO.",40.050256,-107.468948,1343186,g2,FALSE,21,6.2.14,WestMnts,0,9.47,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09303300,"SOUTH FORK WHITE RIVER AT BUDGES RESORT, CO.",39.843315,-107.334778,1344774,g2,FALSE,21,6.2.14,WestMnts,0,20.02,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09303500,"SOUTH FORK WHITE RIVER NEAR BUFORD, CO.",39.921646,-107.551727,1344368,g2,FALSE,21,6.2.14,WestMnts,0,16.8,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09306007,"PICEANCE CREEK BELOW RIO BLANCO, CO.",39.826085,-108.183138,3241451,g2,FALSE,20,10.1.6,WestXeric,0,12.27,62,0.27,1.88,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09306242,"CORRAL GULCH NEAR RANGELY, CO.",39.92025,-108.472872,3240437,g2,FALSE,20,10.1.6,WestXeric,0,9.47,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09307500,"WILLOW CREEK ABOVE DIVERSIONS NEAR OURAY, UTAH",39.566354,-109.587353,3521015,g2,FALSE,20,10.1.6,WestXeric,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09308500,"MINNIE MAUD CREEK NR MYTON, UTAH",39.798574,-110.565991,3896755,g2,FALSE,19,6.2.13,WestMnts,0,7.2,37,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09312600,"WHITE RIVER BL TABBYUNE C NEAR SOLDIER SUMMIT, UT",39.875793,-111.037388,3906361,g2,FALSE,19,6.2.13,WestMnts,0,12.99,0,0.34,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T09312800,"WILLOW CREEK NEAR CASTLE GATE, UTAH",39.776907,-110.792381,3908911,g2,FALSE,19,6.2.13,WestMnts,0,7.43,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09315500,"SALERATUS WASH AT GREEN RIVER, UTAH",38.981362,-110.246808,4931266,g2,FALSE,20,10.1.6,WestXeric,0,4.82,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09329050,"SEVEN MILE CREEK NEAR FISH LAKE, UT",38.627752,-111.647965,4900159,g2,FALSE,19,6.2.13,WestMnts,0,15.38,0,0.06,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
T09334000,"NORTH WASH NEAR HANKSVILLE (HITE), UTAH",37.898599,-110.449309,4885547,g2,FALSE,20,10.1.6,WestXeric,0,1.92,114,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09334500,WHITE CANYON NEAR HANKSVILLE UTAH,37.7986,-110.376529,4886843,g2,FALSE,20,10.1.6,WestXeric,0,0.75,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09338000,"EAST FORK BOULDER CREEK NEAR BOULDER, UTAH",38.041929,-111.450174,3276941,g2,FALSE,19,6.2.13,WestMnts,0,1.94,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09339900,"EF SAN JUAN R AB SAND CREEK, NR PAGOSA SPGS, CO.",37.38973,-106.841151,17036985,g2,FALSE,21,6.2.14,WestMnts,0,8.45,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09340000,"EAST FORK SAN JUAN RIVER NR PAGOSA SPRINGS, CO.",37.369451,-106.892262,17036989,g2,FALSE,21,6.2.14,WestMnts,0,7.91,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09352900,"VALLECITO CREEK NEAR BAYFIELD, CO.",37.477501,-107.543669,17034197,g2,FALSE,21,6.2.14,WestMnts,0,13.01,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09359080,CASCADE CR ABV CASCADE CR DIVERSION NR ROCKWOOD CO,37.66727778,-107.822625,17014191,g3,FALSE,21,6.2.14,WestMnts,0,0.07,0,0.19,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
T09372400,"NORTH CREEK NEAR MONTICELLO, UT",37.87666,-109.44595,3272710,g2,FALSE,21,6.2.14,WestMnts,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
T09378170,"SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT",37.846661,-109.369562,3272718,g2,FALSE,21,6.2.14,WestMnts,0,0.75,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09378630,"RECAPTURE CREEK NEAR BLANDING, UT",37.75555,-109.476511,1399324,g2,FALSE,21,6.2.14,WestMnts,0,0.75,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09378700,COTTONWOOD WASH NR BLANDING UTAH,37.560554,-109.578735,1399148,g2,FALSE,20,10.1.6,WestXeric,0,0.75,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09383409,"SOUTH FORK LITTLE COLORADO RIVER NEAR GREER, AZ",34.0555,-109.4011667,20585206,g3,FALSE,23,13.1.1,WestMnts,0,0.6,2814,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
T09386900,"RIO NUTRIA NEAR RAMAH, NM",35.282529,-108.553411,20572245,g2,FALSE,23,13.1.1,WestMnts,0,0.34,110,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T09400583,"JEDDITO WASH NEAR JEDDITO, AZ",35.5775087,-110.4623546,20530085,g3,FALSE,22,10.1.7,WestXeric,0,0.97,0,0.07,0.13,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09402000,"LITTLE COLORADO RIVER NEAR CAMERON, AZ",35.9263819,-111.5673682,20517943,g3,FALSE,22,10.1.7,WestXeric,0.01,0.62,199912.96,0.47,0.48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09402300,"LITTLE COLORADO RIVER ABV MOUTH NR DESERT VIEW, AZ",36.1952642,-111.7771024,20515757,g3,FALSE,22,10.1.7,WestXeric,0.01,0.61,199912.96,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09403000,"BRIGHT ANGEL CREEK NEAR GRAND CANYON, ARIZ.",36.103038,-112.09628,20735503,g2,FALSE,23,13.1.1,WestMnts,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09403850,"KANAB CREEK ABOVE THE MOUTH NEAR SUPAI, AZ",36.39581624,-112.6318566,20709491,g3,FALSE,20,10.1.6,WestXeric,0,0.75,5130,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
T09404104,"CATARACT CREEK AT REDLANDS CROSSING NEAR VALLE, AZ",35.80444444,-112.4263889,20693910,g3,FALSE,23,13.1.1,WestMnts,0,0.4,2986.5,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
T09404115,"HAVASU CREEK ABV MOUTH NR SUPAI, AZ",36.30582,-112.76131,20691582,g2,FALSE,22,10.1.7,WestXeric,0,0.4,2986.5,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
T09404208,"DIAMOND CREEK NEAR PEACH SPRINGS, AZ",35.764988,-113.368266,20721204,g2,FALSE,22,10.1.7,WestXeric,0,1.02,0,0.08,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T09404222,"SPENCER CREEK NEAR PEACH SPRINGS, AZ",35.800822,-113.658832,20682381,g2,FALSE,22,10.1.7,WestXeric,0,1.61,0,0.02,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T09404343,"TRUXTON WASH NEAR VALENTINE, AZ",35.384162,-113.657719,20667088,g2,FALSE,22,10.1.7,WestXeric,0,1.51,99,0.16,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09404450,"EAST FORK VIRGIN RIVER NEAR GLENDALE, UT",37.339427,-112.604377,10025746,g2,FALSE,20,10.1.6,WestXeric,0,0.34,81,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T09406300,"KANARRA CREEK AT KANARRAVILLE, UTAH",37.538034,-113.168561,10020312,g2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09406640,"LEAP CREEK BELOW MAPLE HOLLOW, NEAR PINTURA, UT",37.38331434,-113.2941168,10023188,g3,FALSE,19,6.2.13,WestMnts,0,4.88,0,0.01,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09406900,"WET SANDY CREEK NEAR PINTURA, UT",37.3241479,-113.3571732,10023506,g3,FALSE,19,6.2.13,WestMnts,0,4.88,0,0,0.17,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09408195,"FORT PEARCE WASH NEAR ST. GEORGE, UT",37.00165,-113.46884,20653582,g2,FALSE,20,10.1.6,WestXeric,0,1.87,6545.8,0.21,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
T09415460,"WHITE RV NR RED MTN NR PRESTON, NV",38.935216,-115.298358,20635122,g2,FALSE,13,10.1.5,WestXeric,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
T09415515,"WATER CYN CK NR PRESTON, NV",38.98772,-114.95835,20636704,g2,FALSE,13,10.1.5,WestXeric,0,1.78,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
T09418700,"MEADOW VALLEY WASH NR ROX, NV",36.8399703,-114.6588814,20603950,g3,FALSE,13,10.1.5,WestXeric,0,0.77,2534.8,0.2,0.02,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09419610,"Lee Canyon nr Charleston Park, NV",36.340303,-115.652225,22069634,g2,FALSE,14,10.2.1,WestXeric,0,9.22,0,0.46,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09423350,CARUTHERS C NR IVANPAH CA,35.244989,-115.298876,10016922,g2,FALSE,14,10.2.1,WestXeric,0,4.5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09430500,"GILA RIVER NEAR GILA, NM",33.061179,-108.537275,2430698,g2,FALSE,23,13.1.1,WestMnts,0,0.64,2650,0.01,0.28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09430600,"MOGOLLON CREEK NEAR CLIFF, NM",33.166733,-108.649779,2430436,g2,FALSE,23,13.1.1,WestMnts,0,0.63,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
T09442692,"TULAROSA RIVER ABOVE ARAGON, NM",33.891441,-108.515617,21353863,g2,FALSE,23,13.1.1,WestMnts,0,0.37,0,0.16,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09444200,"BLUE RIVER NEAR CLIFTON, AZ.",33.290895,-109.196183,21355827,g2,FALSE,23,13.1.1,WestMnts,0,1.72,0,0.11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09447800,"BONITA CREEK NEAR MORENCI, AZ.",32.955618,-109.531188,21327929,g2,FALSE,79,12.1.1,WestXeric,0,5.23,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09460150,"FRYE CREEK NEAR THATCHER, AZ.",32.743957,-109.838136,21331123,g2,FALSE,79,12.1.1,WestXeric,0,5.23,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0
T09470750,"RAMSEY CANYON NR SIERRA VISTA, AZ.",31.446667,-110.305833,15934841,g2,FALSE,79,12.1.1,WestXeric,0,5.29,0,4.64,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09470800,"GARDEN CANYON NEAR FORT HUACHUCA, AZ.",31.472875,-110.347859,15934417,g2,FALSE,79,12.1.1,WestXeric,0,5.29,0,1.74,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09471310,"HUACHUCA CANYON NEAR FORT HUACHUCA, AZ.",31.518056,-110.387222,15932983,g2,FALSE,79,12.1.1,WestXeric,0,5.29,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09480000,"SANTA CRUZ RIVER NEAR LOCHIEL, AZ.",31.355378,-110.589526,15907963,g2,FALSE,79,12.1.1,WestXeric,0,2.58,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
T09484000,"SABINO CREEK NEAR TUCSON, AZ.",32.316742,-110.810367,15893872,g2,FALSE,79,12.1.1,WestXeric,0,4.61,0,0.13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
T09484550,"CIENEGA CREEK NEAR SONOITA, AZ.",31.865556,-110.57,15895582,g2,FALSE,79,12.1.1,WestXeric,0,3.95,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09484580,"BARREL CANYON NEAR SONOITA, AZ",31.861751,-110.691193,15895584,g2,FALSE,79,12.1.1,WestXeric,0,4.61,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
T09484600,"PANTANO WASH NEAR VAIL, AZ.",32.035914,-110.677582,15894416,g2,FALSE,79,12.1.1,WestXeric,0,4.37,68.9,0.42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09487000,"BRAWLEY WASH NEAR THREE POINTS, AZ.",32.075634,-111.338716,15876941,g2,FALSE,79,12.1.1,WestXeric,0,4.59,0,0.08,0.28,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09488650,VEKOL WASH NR STANFIELD,32.8417162,-112.2518112,15885854,g3,FALSE,81,10.2.2,WestXeric,0,31.49,0,0.05,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09489100,"BLACK RIVER NEAR MAVERICK, ARIZ.",33.707552,-109.447307,20493981,g2,FALSE,23,13.1.1,WestMnts,0,1.02,20996,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09489700,"BIG BONITO C NR FORT APACHE, ARIZ.",33.667274,-109.846761,20495167,g2,FALSE,23,13.1.1,WestMnts,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T09492400,"EAST FORK WHITE RIVER NEAR FORT APACHE, AZ.",33.822272,-109.814541,20488086,g2,FALSE,23,13.1.1,WestMnts,0,0.6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09494000,"WHITE RIVER NEAR FORT APACHE, AZ.",33.736441,-110.166767,20487236,g2,FALSE,23,13.1.1,WestMnts,0.06,0.67,24596,0.56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T09497700,"CIBECUE CREEK NEAR OVERGAARD, AZ",34.15722,-110.51111,22437720,g2,FALSE,23,13.1.1,WestMnts,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
